cabang,nobukti,det_id,produk_id,produk_kode_api,produk_nama_api,produk_kode_db,produk_nama_db,afkir,qty_beli,qty_diterima,subtotal_rp,subtotal_net_rp,status,catatan
1,SB/PB/2602-0110,10040,10835,AV235,DEXTONE LEM PIPA PVC TUBE 40GR,AV235,DEXTONE LEM PIPA PVC TUBE 40GR,,288.0,288.0,1402560.0,1297368.0,OK,
1,SB/PB/2602-0111,10041,295,AV042,NO DROP 1L,AV042,NO DROP 1L,,12.0,12.0,876000.0,810300.0,OK,
1,SB/PB/2602-0121,10042,337,NP140,PILOX NIPPON,NP140,PILOX NIPPON,,42.0,42.0,1210944.0,1210944.0,OK,
1,SB/PB/2602-0122,10043,4881,NP158,METALIC PAINT WATER BASE SEAL GOLD 750ML,NP158,METALIC PAINT WATER BASE SEAL GOLD 750ML,,6.0,6.0,694920.0,694920.0,OK,
1,SB/PB/2602-0143,10044,6688,PRN024,"PARALON POWER 3/4"" AW",PRN024,"PARALON POWER 3/4"" AW",,175.0,175.0,6349525.0,5403445.775,OK,
1,SB/PB/2602-0143,10045,6686,PRN026,"PARALON POWER 2"" AW",PRN026,"PARALON POWER 2"" AW",,100.0,100.0,10907100.0,9281942.1,OK,
1,SB/PB/2602-0143,10046,11284,PRN062,"PARALON POWER 2 1/2"" AW",PRN062,"PARALON POWER 2 1/2"" AW",,19.0,19.0,3021646.0,2571420.7460000003,OK,
1,SB/PB/2602-0143,10047,9574,PRN058,"PARALON POWER 4""D",PRN058,"PARALON POWER 4""D",,20.0,20.0,3812500.0,3244437.5,OK,
1,SB/PB/2602-0156,10048,4116,NP097,MATEX DEEP  20KG,NP097,MATEX DEEP  20KG,,4.0,4.0,1633824.0,1633824.0,OK,
1,SB/PB/2602-0156,10049,4114,NP095,MATEX PASTEL BASE 20KG,NP095,MATEX PASTEL BASE 20KG,,6.0,6.0,2651586.0,2651586.0,OK,
1,SB/PB/2602-0156,10050,4115,NP096,MATEX TINT BASE 20KG,NP096,MATEX TINT BASE 20KG,,7.0,7.0,2972900.0,2972900.0,OK,
1,SB/PB/2602-0156,10051,5018,NP189,MATEX LINEN WHITE 20KG,NP189,MATEX LINEN WHITE 20KG,,7.0,7.0,3527902.0,3527902.0,OK,
1,SB/PB/2602-0156,10052,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,11.0,11.0,1310155.0,1310155.0,OK,
1,SB/PB/2602-0157,10053,4136,NP173,TINTA LAMP BLACK B,NP173,TINTA LAMP BLACK B,,12.0,12.0,1442100.0,1442100.0,OK,
1,SB/PB/2602-0158,10054,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,24.0,24.0,1480488.0,1480488.0,OK,
1,SB/PB/2602-0159,10055,6875,NP144,LEM PUTIH PVAC NIPPON,NP144,LEM PUTIH PVAC NIPPON,,359.0,359.0,4399904.0,4399904.0,OK,
1,SB/PB/2602-0160,10056,4947,NP126,WALL SEALER 5200 20L,NP126,WALL SEALER 5200 20L,,5.0,5.0,2950285.0,2950285.0,OK,
1,SB/PB/2602-0163,10057,289,AV036,AVITEX BASE A 25KG,AV036,AVITEX BASE A 25KG,,3.0,3.0,2308800.0,2020200.0,OK,
1,SB/PB/2602-0163,10058,290,AV037,AVITEX BASE B 25KG,AV037,AVITEX BASE B 25KG,,3.0,3.0,2220900.0,1943287.5,OK,
1,SB/PB/2602-0163,10059,291,AV038,AVITEX BASE C 25KG,AV038,AVITEX BASE C 25KG,,3.0,3.0,2133600.0,1866900.0,OK,
1,SB/PB/2602-0164,10060,11632,AV256,ARIES BLING EMULSION SW 1KG,AV256,ARIES BLING EMULSION SW 1KG,,12.0,12.0,325200.0,228615.6,OK,
1,SB/PB/2602-0165,10061,7216,AV147,AVITEX BASE B 1KG,AV147,AVITEX BASE B 1KG,,24.0,24.0,1003200.0,877800.0,OK,
1,SB/PB/2602-0165,10062,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,32.0,32.0,5241600.0,4848480.0,OK,
1,SB/PB/2602-0171,10063,11498,OP352,SOFA 1 SEATER PROCELLA PILLO VIENA,OP352,SOFA 1 SEATER PROCELLA PILLO VIENA,,4.0,4.0,5200000.0,5200000.0,OK,
1,SB/PB/2602-0171,10064,11499,OP353,SOFA 2 SEATER PROCELLA PILLO VIENA,OP353,SOFA 2 SEATER PROCELLA PILLO VIENA,,2.0,2.0,3800000.0,3800000.0,OK,
1,SB/PB/2603-0031-01,10670,8757,AV156,ARIES GOLD 1L,AV156,ARIES GOLD 1L,,48.0,48.0,1435200.0,1327560.0,OK,
1,SB/PB/2603-0031-01,10671,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,84.0,84.0,7744800.0,7163940.0,OK,
1,SB/PB/2603-0031-01,10672,277,AV007,ARIES GOLD BASE A 4.5L,AV007,ARIES GOLD BASE A 4.5L,,16.0,16.0,1497600.0,1310400.0,OK,
1,SB/PB/2603-0031-01,10673,10100,AV185,AVITEX TOP SW 5KG,AV185,AVITEX TOP SW 5KG,,20.0,20.0,2880000.0,2664000.0,OK,
1,SB/PB/2603-0031-01,10674,296,AV043,NO DROP 4L,AV043,NO DROP 4L,,64.0,64.0,17702400.0,16374720.0,OK,
1,SB/PB/2603-0031-01,10675,336,AV097,PILOX SUZUKA 300CC,AV097,PILOX SUZUKA 300CC,,24.0,24.0,756000.0,699300.0,OK,
1,SB/PB/2603-0032,10676,2912,AV013,VIP 250G,AV013,VIP 250G,,24.0,24.0,765600.0,708180.0,OK,
1,SB/PB/2603-0095,10677,11793,CB424,RODA PAGAR BONUCCI U 80MM,CB424,RODA PAGAR BONUCCI U 80MM,,30.0,30.0,795000.0,795000.0,OK,
1,SB/PB/2603-0096,10678,11794,CB434,RODA PAGAR BONUCCI V 60MM,CB434,RODA PAGAR BONUCCI V 60MM,,120.0,120.0,1980000.0,1980000.0,OK,
1,SB/PB/2603-0010,10679,2669,AV054,LEM EPOXY AVIAN 170GR,AV054,LEM EPOXY AVIAN 170GR,,15.0,15.0,1027500.0,950437.5,OK,
1,SB/PB/2603-0010,10680,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,72.0,72.0,6177600.0,5714280.0,OK,
1,SB/PB/2603-0010,10681,311,AV058,THINER AVIAN A 1L,AV058,THINER AVIAN A 1L,,120.0,120.0,5484000.0,5072700.0,OK,
1,SB/PB/2603-0010,10682,6971,AV119,THINER AVIAN A 1/2L,AV119,THINER AVIAN A 1/2L,,72.0,72.0,2037600.0,1884780.0,OK,
1,SB/PB/2603-0011,10683,4673,PRN028,PARALON POWER 4 AW,PRN028,PARALON POWER 4 AW,,10.0,10.0,3712540.0,3159371.54,OK,
1,SB/PB/2603-0012,10684,11639,AV260,AVIAN NON-SAG HEMAT EPOXY 400GR,AV260,AVIAN NON-SAG HEMAT EPOXY 400GR,,15.0,15.0,964500.0,892162.5,OK,
1,SB/PB/2603-0015,10685,337,NP140,PILOX NIPPON,NP140,PILOX NIPPON,,12.0,12.0,318312.0,318312.0,OK,
1,SB/PB/2603-0016,10686,9916,NP241,MATEX READY MIX 1KG,NP241,MATEX READY MIX 1KG,,8.0,8.0,304576.0,304576.0,OK,
1,SB/PB/2603-0016,10687,4919,NP089,VINILEX WHITE 5 LITER,NP089,VINILEX WHITE 5 LITER,,4.0,4.0,624464.0,624464.0,OK,
1,SB/PB/2603-0016,10688,337,NP140,PILOX NIPPON,NP140,PILOX NIPPON,,63.0,63.0,1671138.0,1671138.0,OK,
1,SB/PB/2603-0017,10689,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,60.0,60.0,3415440.0,3415440.0,OK,
1,SB/PB/2603-0018,10690,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,60.0,60.0,3731940.0,3731940.0,OK,
1,SB/PB/2603-0019,10691,8355,NP206,MDF NP KUAS NP888 5 INCH,NP206,MDF NP KUAS NP888 5 INCH,,36.0,36.0,807804.0,807804.0,OK,
1,SB/PB/2603-0020,10692,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,8.0,8.0,504808.0,504808.0,OK,
1,SB/PB/2603-0038,10693,11705,AC060,COZY LADDER 40 B,AC060,COZY LADDER 40 B,,2.0,2.0,1240000.0,1089588.0,OK,
1,SB/PB/2603-0059,10694,264,AV025,SUZUKA METALIC 1L,AV025,SUZUKA METALIC 1L,,12.0,12.0,1606800.0,1486290.0,OK,
1,SB/PB/2603-0060,10695,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,4.0,4.0,343200.0,317460.0,OK,
1,SB/PB/2603-0097,10696,4795,CP173,PEL NEWER HIDOSI COTTON,CP173,PEL NEWER HIDOSI COTTON,,8.0,8.0,1880000.0,1880000.0,OK,
1,SB/PB/2603-0097,10697,11842,CP083,SAPU MODENA JUMBO UCM 31,CP083,SAPU MODENA JUMBO UCM 31,,16.0,16.0,3424000.0,3424000.0,OK,
1,SB/PB/2603-0097,10698,4511,CP168,SAPU IJUK SK-1 UCM 15,CP168,SAPU IJUK SK-1 UCM 15,,18.0,18.0,3924000.0,3924000.0,OK,
1,SB/PB/2603-0097,10699,11204,CP540,SAPU NILON COVER 961/962,CP540,SAPU NILON COVER 961/962,,8.0,8.0,1384000.0,1384000.0,OK,
1,SB/PB/2603-0097,10700,11843,CP093,SAPU NILON CASSANDRA ORI UCM 23,CP093,SAPU NILON CASSANDRA ORI UCM 23,,16.0,16.0,2672000.0,2672000.0,OK,
1,SB/PB/2603-0097,10701,11844,CP094,SAPU NILON NIRMALA ORI UCM 230,CP094,SAPU NILON NIRMALA ORI UCM 230,,16.0,16.0,2496000.0,2496000.0,OK,
1,SB/PB/2603-0097,10702,11845,CP095,SIKAT DORONG HIDOSI MODAL,CP095,SIKAT DORONG HIDOSI MODAL,,5.0,5.0,860000.0,860000.0,OK,
1,SB/PB/2603-0097,10703,11207,CP543,WEFER AIR JUMBO HIDOSI UCM 28,CP543,WEFER AIR JUMBO HIDOSI UCM 28,,18.0,18.0,3402000.0,3402000.0,OK,
1,SB/PB/2603-0097,10704,11846,CP119,PEL COTTON MOP CLEANING UCM 3,CP119,PEL COTTON MOP CLEANING UCM 3,,5.0,5.0,2385000.0,2385000.0,OK,
1,SB/PB/2603-0097,10705,11847,CP137,PEL 14 COTTON UCM6,CP137,PEL 14 COTTON UCM6,,8.0,8.0,1624000.0,1624000.0,OK,
1,SB/PB/2603-0097,10706,11848,CP139,LOBY CLASIC DUSTER MOP 60CM UC,CP139,LOBY CLASIC DUSTER MOP 60CM UC,,2.0,2.0,714000.0,714000.0,OK,
1,SB/PB/2603-0097,10707,11849,CP140,SAPU IJUK MERAK HJ GG 90 CM UCM 1,CP140,SAPU IJUK MERAK HJ GG 90 CM UCM 1,,20.0,20.0,4860000.0,4860000.0,OK,
1,SB/PB/2603-0097,10708,11850,CP142,SAPU NAGA HIDOSI 90CM UCM23,CP142,SAPU NAGA HIDOSI 90CM UCM23,,18.0,18.0,3690000.0,3690000.0,OK,
1,SB/PB/2603-0097,10709,11851,CP148,SAPU RODA MAS ORI UCM 229,CP148,SAPU RODA MAS ORI UCM 229,,16.0,16.0,2496000.0,2496000.0,OK,
1,SB/PB/2603-0097,10710,11206,CP542,PEL MOP EASY COTTON UCM9,CP542,PEL MOP EASY COTTON UCM9,,10.0,10.0,1850000.0,1850000.0,OK,
1,SB/PB/2603-0039,10711,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,8.0,8.0,1310400.0,1212120.0,OK,
1,SB/PB/2603-0039,10712,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,8.0,8.0,686400.0,634920.0,OK,
1,SB/PB/2603-0039,10713,2936,AV016,AVIAN 0.9L BASE B,AV016,AVIAN 0.9L BASE B,,24.0,24.0,1989600.0,1740900.0,OK,
1,SB/PB/2603-0040,10714,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,60.0,60.0,5532000.0,5117100.0,OK,
1,SB/PB/2603-0090,10715,9988,OP173,KASUR BUSA OLYMPIC SUPER GOLD LIST 160 X 200 X 14,OP173,KASUR BUSA OLYMPIC SUPER GOLD LIST 160 X 200 X 14,,5.0,5.0,3030000.0,3030000.0,OK,
1,SB/PB/2603-0088,10716,10066,OP198,MATRAS PROCELLA ATHENA STANDART 160 X 200,OP198,MATRAS PROCELLA ATHENA STANDART 160 X 200,,2.0,2.0,3300000.0,3300000.0,OK,
1,SB/PB/2603-0088,10717,8171,OP046,GULING PROCELLA DACRON,OP046,GULING PROCELLA DACRON,,2.0,2.0,90090.0,0.0,OK,
1,SB/PB/2603-0087,10718,8194,OP066,SPRINGBED SILVER HESTIA 160X200,OP066,SPRINGBED SILVER HESTIA 160X200,,2.0,2.0,3588000.0,3588000.0,OK,
1,SB/PB/2603-0087,10719,10311,OP230,BANTAL BUSA,OP230,BANTAL BUSA,,2.0,2.0,90090.0,0.0,OK,
1,SB/PB/2603-0089,10720,8642,OP103,KASUR BUSA OLYMPIC SUPER GOLD 160X200x20,OP103,KASUR BUSA OLYMPIC SUPER GOLD 160X200x20,,5.0,5.0,3785000.0,3785000.0,OK,
1,SB/PB/2603-0061,10721,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,14.0,14.0,2293200.0,2121210.0,OK,
1,SB/PB/2603-0061,10722,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,48.0,48.0,4118400.0,3809520.0,OK,
1,SB/PB/2603-0063,10723,289,AV036,AVITEX BASE A 25KG,AV036,AVITEX BASE A 25KG,,5.0,5.0,3848000.0,3367000.0,OK,
1,SB/PB/2603-0064,10724,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,92.0,92.0,8482400.0,7846220.0,OK,
1,SB/PB/2603-0064,10725,10543,AV208,LEM AVIAN NON SAG 170G,AV208,LEM AVIAN NON SAG 170G,,80.0,80.0,3328000.0,3078400.0,OK,
1,SB/PB/2603-0064,10726,4195,AV131,LEM AVIAN NON SAG 400G,AV131,LEM AVIAN NON SAG 400G,,15.0,15.0,1144500.0,1058662.5,OK,
1,SB/PB/2603-0065,10727,4195,AV131,LEM AVIAN NON SAG 400G,AV131,LEM AVIAN NON SAG 400G,,15.0,15.0,1144500.0,1058662.5,OK,
1,SB/PB/2603-0062-01,10728,10593,AV192,AVIAN PLATINUM SYNTHETIC 4 0.9L,AV192,AVIAN PLATINUM SYNTHETIC 4 0.9L,,6.0,6.0,658200.0,608835.0,OK,
1,SB/PB/2603-0062-01,10729,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,16.0,16.0,2620800.0,2424240.0,OK,
1,SB/PB/2603-0062-01,10730,2669,AV054,LEM EPOXY AVIAN 170GR,AV054,LEM EPOXY AVIAN 170GR,,30.0,30.0,2055000.0,1900875.0,OK,
1,SB/PB/2603-0094,10731,693,BT039,BAUT HITAM 24X20CM,BT039,BAUT HITAM 24X20CM,,90.0,90.0,733500.0,733500.0,OK,
1,SB/PB/2603-0093,10732,1734,OL049,GREASE COBRA PAIL,OL049,GREASE COBRA PAIL,,20.0,20.0,15150000.0,10908000.0,OK,
1,SB/PB/2603-0093,10733,10496,OL060,COBRA KING BEARING GREASE EP-3 (100GR),OL060,COBRA KING BEARING GREASE EP-3 (100GR),,20.0,20.0,370000.0,266400.0,OK,
1,SB/PB/2603-0100-01,10734,4325,OL064,MESRAN 20-50 0.8L,OL064,MESRAN 20-50 0.8L,,8.0,8.0,7699176.0,7314217.2,OK,
1,SB/PB/2603-0100-01,10735,1504,OL006,RORED 90,OL006,RORED 90,,5.0,5.0,4325005.0,4108754.75,OK,
1,SB/PB/2603-0100-01,10736,1505,OL007,RORED 140,OL007,RORED 140,,5.0,5.0,4594005.0,4364304.75,OK,
1,SB/PB/2603-0100-01,10737,1500,OL002,MESRAN 2T 1L,OL002,MESRAN 2T 1L,,15.0,15.0,13709955.0,13024457.25,OK,
1,SB/PB/2603-0100-01,10738,3250,OL062,ENDURO RACING 1L,OL062,ENDURO RACING 1L,,5.0,5.0,1816915.0,1726069.25,OK,
1,SB/PB/2603-0100-01,10739,1502,OL004,MEDITRAN 1L,OL004,MEDITRAN 1L,,10.0,10.0,8699960.0,8264962.0,OK,
1,SB/PB/2604-0001,11352,7131,PRN023,"PARALON POWER 1/2"" AW",PRN023,"PARALON POWER 1/2"" AW",,200.0,200.0,5350000.0,4552850.0,OK,
1,SB/PB/2604-0001,11353,6688,PRN024,"PARALON POWER 3/4"" AW",PRN024,"PARALON POWER 3/4"" AW",,25.0,25.0,907075.0,771920.825,OK,
1,SB/PB/2604-0001,11354,6687,PRN025,"PARALON POWER 1"" AW",PRN025,"PARALON POWER 1"" AW",,100.0,100.0,4958000.0,4219258.0,OK,
1,SB/PB/2604-0001,11355,11513,PRN063,PARALON POWER 1 1/2 AW,PRN063,PARALON POWER 1 1/2 AW,,100.0,100.0,8516800.0,7247796.8,OK,
1,SB/PB/2604-0001,11356,11284,PRN062,"PARALON POWER 2 1/2"" AW",PRN062,"PARALON POWER 2 1/2"" AW",,1.0,1.0,159034.0,135337.934,OK,
1,SB/PB/2604-0001,11357,7130,PRN027,"PARALON POWER 3"" AW",PRN027,"PARALON POWER 3"" AW",,20.0,20.0,4479660.0,3812190.66,OK,
1,SB/PB/2604-0001,11358,4673,PRN028,PARALON POWER 4 AW,PRN028,PARALON POWER 4 AW,,10.0,10.0,3712540.0,3159371.54,OK,
1,SB/PB/2604-0002,11359,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,8.0,8.0,1310400.0,1212120.0,OK,
1,SB/PB/2604-0003,11360,7217,AV148,AVITEX BASE C 1KG,AV148,AVITEX BASE C 1KG,,9.0,9.0,361800.0,316575.0,OK,
1,SB/PB/2604-0004,11361,283,AV030,AVITEX 1KG,AV030,AVITEX 1KG,,24.0,24.0,1051200.0,972360.0,OK,
1,SB/PB/2604-0004,11362,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,8.0,8.0,1310400.0,1212120.0,OK,
1,SB/PB/2604-0005,11363,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,14.0,14.0,2293200.0,2121210.0,OK,
1,SB/PB/2604-0005,11364,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,24.0,24.0,2059200.0,1904760.0,OK,
1,SB/PB/2604-0006,11365,296,AV043,NO DROP 4L,AV043,NO DROP 4L,,4.0,4.0,1106400.0,1023420.0,OK,
1,SB/PB/2604-0007,11366,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,16.0,16.0,2620800.0,2424240.0,OK,
1,SB/PB/2604-0007,11367,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,20.0,20.0,1716000.0,1587300.0,OK,
1,SB/PB/2604-0008,11368,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,17.0,17.0,2784600.0,2575755.0,OK,
1,SB/PB/2604-0013,11369,311,AV058,THINER AVIAN A 1L,AV058,THINER AVIAN A 1L,,240.0,240.0,10968000.0,10145400.0,OK,
1,SB/PB/2604-0013,11370,312,AV059,THINER AVIAN A 5L,AV059,THINER AVIAN A 5L,,40.0,40.0,7860000.0,7270500.0,OK,
1,SB/PB/2604-0014,11371,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,8.0,8.0,504808.0,504808.0,OK,
1,SB/PB/2604-0015,11372,5216,NP120,ELASTEX WATERPROOF READY MIX 4KG,NP120,ELASTEX WATERPROOF READY MIX 4KG,,20.0,20.0,4044240.0,4044240.0,OK,
1,SB/PB/2604-0016,11373,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,24.0,24.0,1480488.0,1480488.0,OK,
1,SB/PB/2604-0017,11374,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,24.0,24.0,1492776.0,1492776.0,OK,
1,SB/PB/2604-0018,11375,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,4.0,4.0,476420.0,476420.0,OK,
1,SB/PB/2604-0019,11376,4105,NP005,THINER NIPPE 2000 SUPER 3.75L,NP005,THINER NIPPE 2000 SUPER 3.75L,,60.0,60.0,6071760.0,6071760.0,OK,
1,SB/PB/2604-0020,11377,4105,NP005,THINER NIPPE 2000 SUPER 3.75L,NP005,THINER NIPPE 2000 SUPER 3.75L,,52.0,52.0,5262192.0,5262192.0,OK,
1,SB/PB/2604-0020,11378,4106,NP004,THINER NIPPE 2000 1L,NP004,THINER NIPPE 2000 1L,,120.0,120.0,3238200.0,3238200.0,OK,
1,SB/PB/2604-0021,11379,4208,NP015,NIPSEA SB EPOXY FILLER BASE,NP015,NIPSEA SB EPOXY FILLER BASE,,120.0,120.0,12036360.0,12036360.0,OK,
1,SB/PB/2604-0022,11380,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,8.0,8.0,952840.0,952840.0,OK,
1,SB/PB/2604-0023,11381,8352,NP203,MDF NP KUAS NP888 2.5 INCH,NP203,MDF NP KUAS NP888 2.5 INCH,,60.0,60.0,587460.0,587460.0,OK,
1,SB/PB/2604-0023,11382,11024,NP285,ROLLER 820 INTERIOR PREMIUM,NP285,ROLLER 820 INTERIOR PREMIUM,,48.0,48.0,1788672.0,1788672.0,OK,
1,SB/PB/2604-0023,11383,4118,NP091,MATEX PASTEL BASE 4.5KG,NP091,MATEX PASTEL BASE 4.5KG,,24.0,24.0,2513064.0,2513064.0,OK,
1,SB/PB/2604-0023,11384,4120,NP092,MATEX DEEP BASE 4.5KG,NP092,MATEX DEEP BASE 4.5KG,,12.0,12.0,1158576.0,1158576.0,OK,
1,SB/PB/2604-0058,11385,298,AV045,NO DROP BASE A 4L,AV045,NO DROP BASE A 4L,,12.0,12.0,3345600.0,2927400.0,OK,
1,SB/PB/2604-0059,11386,284,AV031,AVITEX 5KG,AV031,AVITEX 5KG,,6.0,6.0,982800.0,909090.0,OK,
1,SB/PB/2604-0060,11387,340,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,,24.0,24.0,964248.0,964248.0,OK,
1,SB/PB/2604-0061,11388,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,84.0,84.0,5224800.0,5224800.0,OK,
1,SB/PB/2604-0063,11389,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,12.0,12.0,1429272.0,1429272.0,OK,
1,SB/PB/2604-0063,11390,273,NP007,NIPPON CLEAR 1200 1 KG,NP007,NIPPON CLEAR 1200 1 KG,,96.0,96.0,5986752.0,5986752.0,OK,
1,SB/PB/2604-0063,11391,4986,NP143,ROLLER NP 9 INCH 1000-BASIC,NP143,ROLLER NP 9 INCH 1000-BASIC,,60.0,60.0,1170900.0,1170900.0,OK,
1,SB/PB/2604-0064,11392,272,NP006,NIPPON MELAMIC SENDING 1KG,NP006,NIPPON MELAMIC SENDING 1KG,,180.0,180.0,11225160.0,11225160.0,OK,
1,SB/PB/2604-0064,11393,273,NP007,NIPPON CLEAR 1200 1 KG,NP007,NIPPON CLEAR 1200 1 KG,,120.0,120.0,7483440.0,7483440.0,OK,
1,SB/PB/2604-0064,11394,274,NP008,NIPPON CLEAR 1250 1 KG,NP008,NIPPON CLEAR 1250 1 KG,,120.0,120.0,7483440.0,7483440.0,OK,
1,SB/PB/2604-0065,11395,333,NP020,BODELAC 3.75L,NP020,BODELAC 3.75L,,20.0,20.0,4804320.0,4804320.0,OK,
1,SB/PB/2604-0065,11396,357,NP031,NIPPON TIMBERTONE 1L,NP031,NIPPON TIMBERTONE 1L,,36.0,36.0,2800260.0,2800260.0,OK,
1,SB/PB/2604-0065,11397,4104,NP003,NIPPE TIMBERTEX,NP003,NIPPE TIMBERTEX,,54.0,54.0,3700620.0,3700620.0,OK,
1,SB/PB/2604-0066,11398,340,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,,24.0,24.0,964248.0,964248.0,OK,
1,SB/PB/2604-0092,11399,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,180.0,180.0,7112880.0,7112880.0,OK,
1,SB/PB/2604-0093,11400,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,40.0,40.0,2682600.0,2682600.0,OK,
1,SB/PB/2604-0094,11401,4119,NP093,MATEX TINT BASE 4.5KG,NP093,MATEX TINT BASE 4.5KG,,40.0,40.0,4023560.0,4023560.0,OK,
1,SB/PL/2605-0014,12188,4104,NP003,NIPPE TIMBERTEX,NP003,NIPPE TIMBERTEX,,6.0,6.0,411180.0,411180.0,OK,
1,SB/PL/2604-0001,12542,5362,CP231,KESET MUTIARA,CP231,KESET MUTIARA,,400.0,400.0,1740000.0,1740000.0,OK,
1,SB/PL/2606-0002,12841,333,NP020,BODELAC 3.75L,NP020,BODELAC 3.75L,,40.0,40.0,9608600.0,9608600.0,OK,
1,SB/PL/2606-0003,12861,11898,NP327,MATEX PUTTY 002 SUPER WHITE 1L,NP327,MATEX PUTTY 002 SUPER WHITE 1L,,12.0,12.0,530928.0,530928.0,OK,
1,SB/PL/2606-0003,12862,12229,NP335,MATEX MX3155 DOS INDIGO 20k,NP335,MATEX MX3155 DOS INDIGO 20k,,3.0,3.0,1511958.0,1511958.0,OK,
1,SB/PL/2606-0006,13240,11683,AV265,DEXTONE INSTANT GLUE 15GR,AV265,DEXTONE INSTANT GLUE 15GR,,60.0,60.0,449400.0,415695.0,OK,
1,SB/PL/2606-0006,13241,11679,AV261,DEXTONE EPOXY STEEL 2 JAM WHITE 48GR,AV261,DEXTONE EPOXY STEEL 2 JAM WHITE 48GR,,12.0,12.0,181200.0,167610.0,OK,
1,SB/PL/2606-0006,13242,356,AV202,LEM BESI DEXTONE EPOXY,AV202,LEM BESI DEXTONE EPOXY,,60.0,60.0,1007400.0,931845.0,OK,
1,SB/PL/2606-0006,13243,11025,AV243,DEXTONE LEM KUNING SERBAGUNA 101-100GR,AV243,DEXTONE LEM KUNING SERBAGUNA 101-100GR,,12.0,12.0,126120.0,116661.0,OK,
1,SB/PL/2606-0006,13244,10835,AV235,DEXTONE LEM PIPA PVC TUBE 40GR,AV235,DEXTONE LEM PIPA PVC TUBE 40GR,,12.0,12.0,70080.0,64824.0,OK,
1,SB/PL/2606-0006,13245,11699,AV266,DEXTONE LEM PUTIH PVAC 350GR,AV266,DEXTONE LEM PUTIH PVAC 350GR,,12.0,12.0,134280.0,124209.0,OK,
1,SB/PL/2606-0006,13246,11680,AV262,DEXTONE LEM PUTIH PVAC 1KG,AV262,DEXTONE LEM PUTIH PVAC 1KG,,6.0,6.0,234300.0,216727.5,OK,
1,SB/PL/2606-0006,13247,11681,AV263,DEXTONE WATERBASED NO MORE NAIL 130ML,AV263,DEXTONE WATERBASED NO MORE NAIL 130ML,,6.0,6.0,150480.0,139194.0,OK,
1,SB/PL/2606-0006,13248,11682,AV264,DEXTONE SILICON SEALANT TUBE 70GR,AV264,DEXTONE SILICON SEALANT TUBE 70GR,,12.0,12.0,212040.0,196137.0,OK,
1,SB/PL/2606-0006,13249,10616,AV210,DEXTONE SILICON SEALANT TABUNG MULTI PURPOSE BLACK / WHITE 300ML,AV210,DEXTONE SILICON SEALANT TABUNG MULTI PURPOSE BLACK / WHITE 300ML,,24.0,24.0,770640.0,712842.0,OK,
